Symbol,Date,Historical_Price,Live_Price_2024,Volatility
TCS,2022-04-12,3279.77,2909.8,High
TCS,2022-04-13,3253.87,2909.8,Low
TCS,2022-04-18,3134.89,2909.8,High
TCS,2022-04-19,3085.0,2909.8,High
TCS,2022-04-20,3160.44,2909.8,High
TCS,2022-04-21,3224.28,2909.8,High
TCS,2022-04-22,3209.98,2909.8,Low
TCS,2022-04-25,3152.8,2909.8,Low
TCS,2022-04-26,3151.11,2909.8,Low
TCS,2022-04-27,3164.35,2909.8,Low
TCS,2022-04-28,3184.87,2909.8,Low
TCS,2022-04-29,3151.46,2909.8,High
TCS,2022-05-02,3147.64,2909.8,Low
TCS,2022-05-04,3091.97,2909.8,High
TCS,2022-05-05,3121.87,2909.8,Low
TCS,2022-05-06,3050.08,2909.8,Low
TCS,2022-05-09,3061.19,2909.8,High
TCS,2022-05-10,3055.54,2909.8,Low
TCS,2022-05-11,3031.77,2909.8,Low
TCS,2022-05-12,3028.8,2909.8,High
TCS,2022-05-13,3034.35,2909.8,Low
TCS,2022-05-16,3000.5,2909.8,Low
TCS,2022-05-17,3066.96,2909.8,High
TCS,2022-05-18,3064.47,2909.8,Low
TCS,2022-05-19,2898.45,2909.8,High
TCS,2022-05-20,2926.04,2909.8,Low
TCS,2022-05-23,2951.58,2909.8,High
TCS,2022-05-24,2921.59,2909.8,Low
TCS,2022-05-25,2833.61,2909.8,High
TCS,2022-05-26,2886.66,2909.8,Low
TCS,2022-05-27,2917.39,2909.8,Low
TCS,2022-05-30,3019.32,2909.8,High
TCS,2022-05-31,3009.57,2909.8,Low
TCS,2022-06-01,3001.39,2909.8,Low
TCS,2022-06-02,3062.04,2909.8,High
TCS,2022-06-03,3077.38,2909.8,Low
TCS,2022-06-06,3069.15,2909.8,High
TCS,2022-06-07,3008.09,2909.8,Low
TCS,2022-06-08,3045.17,2909.8,Low
TCS,2022-06-09,3065.7,2909.8,High
TCS,2022-06-10,3005.59,2909.8,Low
TCS,2022-06-13,2880.09,2909.8,High
TCS,2022-06-14,2871.99,2909.8,Low
TCS,2022-06-15,2868.19,2909.8,Low
TCS,2022-06-16,2810.67,2909.8,High
TCS,2022-06-17,2763.17,2909.8,High
TCS,2022-06-20,2784.19,2909.8,High
TCS,2022-06-21,2873.24,2909.8,High
TCS,2022-06-22,2883.08,2909.8,High
TCS,2022-06-23,2959.88,2909.8,High
TCS,2022-06-24,2945.83,2909.8,High
TCS,2022-06-27,2965.16,2909.8,Low
TCS,2022-06-28,2968.24,2909.8,Low
TCS,2022-06-29,2943.51,2909.8,Low
TCS,2022-06-30,2922.58,2909.8,Low
TCS,2022-07-01,2965.51,2909.8,High
TCS,2022-07-04,2893.91,2909.8,High
TCS,2022-07-05,2877.13,2909.8,High
TCS,2022-07-06,2916.9,2909.8,High
TCS,2022-07-07,2941.14,2909.8,Low
TCS,2022-07-08,2921.1,2909.8,Low
TCS,2022-07-11,2785.44,2909.8,High
TCS,2022-07-12,2759.41,2909.8,Low
TCS,2022-07-13,2718.31,2909.8,High
TCS,2022-07-14,2689.61,2909.8,High
TCS,2022-07-15,2685.88,2909.8,High
TCS,2022-07-18,2747.68,2909.8,High
TCS,2022-07-19,2757.32,2909.8,Low
TCS,2022-07-20,2838.54,2909.8,High
TCS,2022-07-21,2849.75,2909.8,Low
TCS,2022-07-22,2844.1,2909.8,Low
TCS,2022-07-25,2840.29,2909.8,Low
TCS,2022-07-26,2794.68,2909.8,High
TCS,2022-07-27,2860.11,2909.8,High
TCS,2022-07-28,2924.37,2909.8,Low
TCS,2022-07-29,2961.5,2909.8,Low
TCS,2022-08-01,2958.72,2909.8,Low
TCS,2022-08-02,2952.44,2909.8,Low
TCS,2022-08-03,2995.23,2909.8,High
TCS,2022-08-04,3009.08,2909.8,High
TCS,2022-08-05,3018.14,2909.8,Low
TCS,2022-08-08,3026.57,2909.8,Low
TCS,2022-08-10,3008.46,2909.8,Low
TCS,2022-08-11,3069.67,2909.8,Low
TCS,2022-08-12,3050.88,2909.8,Low
TCS,2022-08-16,3042.94,2909.8,Low
TCS,2022-08-17,3050.48,2909.8,Low
TCS,2022-08-18,3032.67,2909.8,Low
TCS,2022-08-19,3036.71,2909.8,Low
TCS,2022-08-22,3008.73,2909.8,Low
TCS,2022-08-23,2945.99,2909.8,High
TCS,2022-08-24,2919.75,2909.8,Low
TCS,2022-08-25,2886.43,2909.8,Low
TCS,2022-08-26,2890.02,2909.8,Low
TCS,2022-08-29,2809.61,2909.8,Low
TCS,2022-08-30,2880.11,2909.8,High
TCS,2022-09-01,2808.85,2909.8,High
TCS,2022-09-02,2807.68,2909.8,Low
TCS,2022-09-05,2810.37,2909.8,Low
TCS,2022-09-06,2804.68,2909.8,Low
TCS,2022-09-07,2824.9,2909.8,Low
TCS,2022-09-08,2842.89,2909.8,Low
TCS,2022-09-09,2885.94,2909.8,High
TCS,2022-09-12,2908.63,2909.8,Low
TCS,2022-09-13,2896.43,2909.8,Low
TCS,2022-09-14,2798.71,2909.8,Low
TCS,2022-09-15,2784.32,2909.8,Low
TCS,2022-09-16,2698.53,2909.8,High
TCS,2022-09-19,2716.56,2909.8,Low
TCS,2022-09-20,2726.87,2909.8,Low
TCS,2022-09-21,2691.8,2909.8,Low
TCS,2022-09-22,2697.36,2909.8,Low
TCS,2022-09-23,2674.63,2909.8,Low
TCS,2022-09-26,2685.7,2909.8,High
TCS,2022-09-27,2706.38,2909.8,Low
TCS,2022-09-28,2722.7,2909.8,High
TCS,2022-09-29,2688.31,2909.8,High
TCS,2022-09-30,2694.81,2909.8,High
TCS,2022-10-03,2677.23,2909.8,Low
TCS,2022-10-04,2772.48,2909.8,High
TCS,2022-10-06,2782.17,2909.8,Low
TCS,2022-10-07,2748.94,2909.8,Low
TCS,2022-10-10,2797.05,2909.8,High
TCS,2022-10-11,2753.11,2909.8,High
TCS,2022-10-12,2781.09,2909.8,Low
TCS,2022-10-13,2783.38,2909.8,Low
TCS,2022-10-14,2779.66,2909.8,High
TCS,2022-10-17,2798.18,2909.8,Low
TCS,2022-10-18,2827.81,2909.8,Low
TCS,2022-10-19,2807.26,2909.8,Low
TCS,2022-10-20,2839.14,2909.8,Low
TCS,2022-10-21,2821.24,2909.8,Low
TCS,2022-10-24,2843.1,2909.8,Low
TCS,2022-10-25,2843.46,2909.8,Low
TCS,2022-10-27,2839.23,2909.8,Low
TCS,2022-10-28,2844.49,2909.8,Low
TCS,2022-10-31,2871.38,2909.8,Low
TCS,2022-11-01,2931.22,2909.8,Low
TCS,2022-11-02,2915.03,2909.8,Low
TCS,2022-11-03,2883.61,2909.8,Low
TCS,2022-11-04,2893.18,2909.8,Low
TCS,2022-11-07,2907.84,2909.8,Low
TCS,2022-11-09,2891.97,2909.8,Low
TCS,2022-11-10,2882.62,2909.8,Low
TCS,2022-11-11,2981.8,2909.8,High
TCS,2022-11-14,2999.38,2909.8,Low
TCS,2022-11-15,2996.77,2909.8,Low
TCS,2022-11-16,3017.23,2909.8,Low
TCS,2022-11-17,3011.52,2909.8,Low
TCS,2022-11-18,3006.53,2909.8,Low
TCS,2022-11-21,2952.62,2909.8,Low
TCS,2022-11-22,2980.9,2909.8,Low
TCS,2022-11-23,2974.92,2909.8,Low
TCS,2022-11-24,3039.53,2909.8,High
TCS,2022-11-25,3048.08,2909.8,Low
TCS,2022-11-28,3053.11,2909.8,Low
TCS,2022-11-29,3055.0,2909.8,Low
TCS,2022-11-30,3049.11,2909.8,Low
TCS,2022-12-01,3125.41,2909.8,Low
TCS,2022-12-02,3092.59,2909.8,Low
TCS,2022-12-05,3080.67,2909.8,Low
TCS,2022-12-06,3044.21,2909.8,Low
TCS,2022-12-07,3039.94,2909.8,Low
TCS,2022-12-08,3012.92,2909.8,Low
TCS,2022-12-09,2960.94,2909.8,High
TCS,2022-12-12,2955.27,2909.8,Low
TCS,2022-12-13,2996.32,2909.8,High
TCS,2022-12-14,3026.22,2909.8,Low
TCS,2022-12-15,2972.05,2909.8,Low
TCS,2022-12-16,2913.73,2909.8,High
TCS,2022-12-19,2879.38,2909.8,Low
TCS,2022-12-20,2917.06,2909.8,High
TCS,2022-12-21,2939.18,2909.8,Low
TCS,2022-12-22,2931.22,2909.8,Low
TCS,2022-12-23,2903.03,2909.8,Low
TCS,2022-12-26,2925.11,2909.8,Low
TCS,2022-12-27,2931.04,2909.8,Low
TCS,2022-12-28,2928.88,2909.8,Low
TCS,2022-12-29,2939.36,2909.8,Low
TCS,2022-12-30,2928.52,2909.8,Low
TCS,2023-01-02,2932.79,2909.8,Low
TCS,2023-01-03,2977.67,2909.8,High
TCS,2023-01-04,2980.63,2909.8,Low
TCS,2023-01-05,2977.44,2909.8,Low
TCS,2023-01-06,2887.92,2909.8,High
TCS,2023-01-09,2985.4,2909.8,High
TCS,2023-01-10,2955.23,2909.8,High
TCS,2023-01-11,2993.27,2909.8,High
TCS,2023-01-12,2998.35,2909.8,Low
TCS,2023-01-13,3034.5,2909.8,High
TCS,2023-01-16,3066.23,2909.8,Low
TCS,2023-01-17,3107.01,2909.8,Low
TCS,2023-01-18,3117.68,2909.8,Low
TCS,2023-01-19,3102.14,2909.8,Low
TCS,2023-01-20,3092.94,2909.8,Low
TCS,2023-01-23,3140.58,2909.8,Low
TCS,2023-01-24,3160.26,2909.8,Low
TCS,2023-01-25,3154.24,2909.8,Low
TCS,2023-01-27,3137.04,2909.8,Low
TCS,2023-01-30,3157.82,2909.8,High
TCS,2023-01-31,3088.9,2909.8,High
TCS,2023-02-01,3134.56,2909.8,Low
TCS,2023-02-02,3182.43,2909.8,Low
TCS,2023-02-03,3202.57,2909.8,Low
TCS,2023-02-06,3182.01,2909.8,Low
TCS,2023-02-07,3193.6,2909.8,Low
TCS,2023-02-08,3237.33,2909.8,Low
TCS,2023-02-09,3256.41,2909.8,Low
TCS,2023-02-10,3253.38,2909.8,Low
TCS,2023-02-13,3202.66,2909.8,High
TCS,2023-02-14,3218.94,2909.8,Low
TCS,2023-02-15,3237.84,2909.8,Low
TCS,2023-02-16,3272.23,2909.8,Low
TCS,2023-02-17,3219.9,2909.8,Low
TCS,2023-02-20,3207.17,2909.8,Low
TCS,2023-02-21,3173.78,2909.8,Low
TCS,2023-02-22,3128.3,2909.8,Low
TCS,2023-02-23,3139.57,2909.8,Low
TCS,2023-02-24,3127.29,2909.8,Low
TCS,2023-02-27,3064.2,2909.8,High
TCS,2023-02-28,3046.73,2909.8,High
TCS,2023-03-01,3113.73,2909.8,High
TCS,2023-03-02,3054.64,2909.8,Low
TCS,2023-03-03,3073.68,2909.8,Low
TCS,2023-03-06,3100.99,2909.8,Low
TCS,2023-03-08,3118.05,2909.8,Low
TCS,2023-03-09,3068.8,2909.8,Low
TCS,2023-03-10,3063.42,2909.8,Low
TCS,2023-03-13,3018.31,2909.8,High
TCS,2023-03-14,2956.69,2909.8,High
TCS,2023-03-15,2941.93,2909.8,High
TCS,2023-03-16,2929.15,2909.8,Low
TCS,2023-03-17,2923.91,2909.8,High
TCS,2023-03-20,2890.8,2909.8,High
TCS,2023-03-21,2856.59,2909.8,Low
TCS,2023-03-22,2879.3,2909.8,Low
TCS,2023-03-23,2873.65,2909.8,Low
TCS,2023-03-24,2869.83,2909.8,High
TCS,2023-03-27,2871.49,2909.8,Low
TCS,2023-03-28,2865.6,2909.8,Low
TCS,2023-03-29,2886.75,2909.8,Low
TCS,2023-03-31,2948.37,2909.8,Low
TCS,2023-04-03,2942.94,2909.8,Low
TCS,2023-04-05,2979.55,2909.8,High
TCS,2023-04-06,2961.98,2909.8,Low
TCS,2023-04-10,3001.25,2909.8,Low
TCS,2023-04-11,2955.64,2909.8,High
TCS,2023-04-12,2981.25,2909.8,Low
TCS,2023-04-13,2932.69,2909.8,Low
TCS,2023-04-17,2887.3,2909.8,High
TCS,2023-04-18,2879.26,2909.8,Low
TCS,2023-04-19,2841.41,2909.8,High
TCS,2023-04-20,2855.39,2909.8,Low
TCS,2023-04-21,2906.94,2909.8,High
TCS,2023-04-24,2919.77,2909.8,Low
TCS,2023-04-25,2920.87,2909.8,Low
TCS,2023-04-26,2941.24,2909.8,Low
TCS,2023-04-27,2931.86,2909.8,Low
TCS,2023-04-28,2960.65,2909.8,Low
TCS,2023-05-02,2960.79,2909.8,Low
TCS,2023-05-03,2924.46,2909.8,Low
TCS,2023-05-04,2961.98,2909.8,Low
TCS,2023-05-05,2971.18,2909.8,Low
TCS,2023-05-08,2989.48,2909.8,Low
TCS,2023-05-09,3019.51,2909.8,Low
TCS,2023-05-10,3022.77,2909.8,Low
TCS,2023-05-11,3018.49,2909.8,Low
TCS,2023-05-12,3011.28,2909.8,Low
TCS,2023-05-15,2993.57,2909.8,Low
TCS,2023-05-16,2996.42,2909.8,Low
TCS,2023-05-17,2950.94,2909.8,High
TCS,2023-05-18,2942.81,2909.8,Low
TCS,2023-05-19,2963.96,2909.8,Low
TCS,2023-05-22,3033.72,2909.8,High
TCS,2023-05-23,3032.2,2909.8,Low
TCS,2023-05-24,3037.99,2909.8,Low
TCS,2023-05-25,3028.93,2909.8,Low
TCS,2023-05-26,3061.49,2909.8,Low
TCS,2023-05-29,3053.63,2909.8,Low
TCS,2023-05-30,3049.81,2909.8,Low
TCS,2023-05-31,3025.25,2909.8,Low
TCS,2023-06-01,3056.98,2909.8,Low
TCS,2023-06-02,3040.06,2909.8,Low
TCS,2023-06-05,3024.7,2909.8,Low
TCS,2023-06-06,2972.65,2909.8,High
TCS,2023-06-07,3011.83,2909.8,Low
TCS,2023-06-08,2976.47,2909.8,Low
TCS,2023-06-09,2951.5,2909.8,Low
TCS,2023-06-12,2986.08,2909.8,Low
TCS,2023-06-13,2983.13,2909.8,Low
TCS,2023-06-14,2989.89,2909.8,Low
TCS,2023-06-15,2979.93,2909.8,Low
TCS,2023-06-16,2941.58,2909.8,Low
TCS,2023-06-19,2974.47,2909.8,Low
TCS,2023-06-20,2990.49,2909.8,Low
TCS,2023-06-21,3018.75,2909.8,Low
TCS,2023-06-22,3000.5,2909.8,Low
TCS,2023-06-23,2979.98,2909.8,Low
TCS,2023-06-26,2955.24,2909.8,Low
TCS,2023-06-27,2962.38,2909.8,Low
TCS,2023-06-28,2979.15,2909.8,Low
TCS,2023-06-30,3059.57,2909.8,High
TCS,2023-07-03,3031.82,2909.8,Low
TCS,2023-07-04,3065.68,2909.8,Low
TCS,2023-07-05,3075.97,2909.8,Low
TCS,2023-07-06,3078.7,2909.8,Low
TCS,2023-07-07,3084.58,2909.8,Low
TCS,2023-07-10,3031.49,2909.8,Low
TCS,2023-07-11,3031.91,2909.8,Low
TCS,2023-07-12,3020.33,2909.8,Low
TCS,2023-07-13,3095.05,2909.8,High
TCS,2023-07-14,3256.36,2909.8,High
TCS,2023-07-17,3235.09,2909.8,High
TCS,2023-07-18,3239.87,2909.8,Low
TCS,2023-07-19,3215.03,2909.8,High
TCS,2023-07-20,3217.12,2909.8,Low
TCS,2023-07-21,3128.88,2909.8,High
TCS,2023-07-24,3153.45,2909.8,Low
TCS,2023-07-25,3157.53,2909.8,Low
TCS,2023-07-26,3147.46,2909.8,Low
TCS,2023-07-27,3155.44,2909.8,Low
TCS,2023-07-28,3116.89,2909.8,Low
TCS,2023-07-31,3178.25,2909.8,Low
TCS,2023-08-01,3206.67,2909.8,Low
TCS,2023-08-02,3196.08,2909.8,Low
TCS,2023-08-03,3158.28,2909.8,Low
TCS,2023-08-04,3198.78,2909.8,High
TCS,2023-08-07,3236.4,2909.8,Low
TCS,2023-08-08,3223.91,2909.8,Low
TCS,2023-08-09,3216.38,2909.8,Low
TCS,2023-08-10,3197.43,2909.8,Low
TCS,2023-08-11,3203.66,2909.8,Low
TCS,2023-08-14,3204.63,2909.8,Low
TCS,2023-08-16,3212.57,2909.8,Low
TCS,2023-08-17,3191.53,2909.8,Low
TCS,2023-08-18,3127.76,2909.8,Low
TCS,2023-08-21,3159.86,2909.8,Low
TCS,2023-08-22,3141.74,2909.8,Low
TCS,2023-08-23,3156.7,2909.8,Low
TCS,2023-08-24,3146.94,2909.8,Low
TCS,2023-08-25,3140.95,2909.8,Low
TCS,2023-08-28,3135.61,2909.8,Low
TCS,2023-08-29,3136.17,2909.8,Low
TCS,2023-08-30,3149.92,2909.8,Low
TCS,2023-08-31,3118.2,2909.8,High
TCS,2023-09-01,3139.0,2909.8,Low
TCS,2023-09-04,3175.51,2909.8,Low
TCS,2023-09-05,3185.59,2909.8,Low
TCS,2023-09-06,3186.1,2909.8,Low
TCS,2023-09-07,3209.65,2909.8,Low
TCS,2023-09-08,3197.25,2909.8,Low
TCS,2023-09-11,3233.24,2909.8,Low
TCS,2023-09-12,3326.27,2909.8,High
TCS,2023-09-13,3314.24,2909.8,Low
TCS,2023-09-14,3307.0,2909.8,Low
TCS,2023-09-15,3342.53,2909.8,Low
TCS,2023-09-18,3349.82,2909.8,Low
TCS,2023-09-20,3349.73,2909.8,Low
TCS,2023-09-21,3330.45,2909.8,High
TCS,2023-09-22,3347.5,2909.8,Low
TCS,2023-09-25,3322.88,2909.8,Low
TCS,2023-09-26,3330.82,2909.8,Low
TCS,2023-09-27,3334.17,2909.8,Low
TCS,2023-09-28,3285.35,2909.8,High
TCS,2023-09-29,3277.78,2909.8,Low
TCS,2023-10-03,3264.08,2909.8,Low
TCS,2023-10-04,3286.28,2909.8,Low
TCS,2023-10-05,3334.22,2909.8,High
TCS,2023-10-06,3363.99,2909.8,Low
TCS,2023-10-09,3379.73,2909.8,Low
TCS,2023-10-10,3370.95,2909.8,Low
TCS,2023-10-11,3353.3,2909.8,Low
TCS,2023-10-12,3290.74,2909.8,Low
TCS,2023-10-13,3317.03,2909.8,Low
TCS,2023-10-16,3273.56,2909.8,Low
TCS,2023-10-17,3257.76,2909.8,Low
TCS,2023-10-18,3239.37,2909.8,Low
TCS,2023-10-19,3218.32,2909.8,Low
TCS,2023-10-20,3254.55,2909.8,Low
TCS,2023-10-23,3175.95,2909.8,High
TCS,2023-10-25,3157.28,2909.8,Low
TCS,2023-10-26,3107.59,2909.8,Low
TCS,2023-10-27,3120.82,2909.8,Low
TCS,2023-10-30,3146.52,2909.8,Low
TCS,2023-10-31,3137.39,2909.8,Low
TCS,2023-11-01,3101.91,2909.8,Low
TCS,2023-11-02,3129.34,2909.8,Low
TCS,2023-11-03,3120.77,2909.8,Low
TCS,2023-11-06,3148.1,2909.8,Low
TCS,2023-11-07,3138.98,2909.8,Low
TCS,2023-11-08,3149.31,2909.8,Low
TCS,2023-11-09,3117.56,2909.8,Low
TCS,2023-11-10,3104.52,2909.8,Low
TCS,2023-11-13,3102.75,2909.8,Low
TCS,2023-11-15,3170.5,2909.8,Low
TCS,2023-11-16,3257.63,2909.8,High
TCS,2023-11-17,3261.91,2909.8,Low
TCS,2023-11-20,3277.88,2909.8,Low
TCS,2023-11-21,3269.13,2909.8,Low
TCS,2023-11-22,3287.71,2909.8,Low
TCS,2023-11-23,3267.31,2909.8,Low
TCS,2023-11-24,3219.68,2909.8,Low
TCS,2023-11-28,3231.83,2909.8,Low
TCS,2023-11-29,3272.43,2909.8,Low
TCS,2023-11-30,3248.08,2909.8,Low
TCS,2023-12-01,3270.48,2909.8,Low
TCS,2023-12-04,3271.22,2909.8,Low
TCS,2023-12-05,3289.06,2909.8,Low
TCS,2023-12-06,3356.58,2909.8,High
TCS,2023-12-07,3366.64,2909.8,Low
TCS,2023-12-08,3377.63,2909.8,Low
TCS,2023-12-11,3392.71,2909.8,Low
TCS,2023-12-12,3419.91,2909.8,Low
TCS,2023-12-13,3346.75,2909.8,High
TCS,2023-12-14,3415.39,2909.8,Low
TCS,2023-12-15,3595.84,2909.8,High
TCS,2023-12-18,3594.16,2909.8,High
TCS,2023-12-19,3554.11,2909.8,Low
TCS,2023-12-20,3520.45,2909.8,High
TCS,2023-12-21,3527.38,2909.8,Low
TCS,2023-12-22,3561.38,2909.8,High
TCS,2023-12-26,3534.88,2909.8,Low
TCS,2023-12-27,3549.46,2909.8,Low
TCS,2023-12-28,3538.93,2909.8,Low
TCS,2023-12-29,3532.88,2909.8,Low
TCS,2024-01-01,3549.36,2909.8,Low
TCS,2024-01-02,3523.38,2909.8,Low
TCS,2024-01-03,3438.21,2909.8,High
TCS,2024-01-04,3414.97,2909.8,Low
TCS,2024-01-05,3481.19,2909.8,Low
TCS,2024-01-08,3425.68,2909.8,Low
TCS,2024-01-09,3436.49,2909.8,Low
TCS,2024-01-10,3458.05,2909.8,Low
TCS,2024-01-11,3479.0,2909.8,Low
TCS,2024-01-12,3616.14,2909.8,High
TCS,2024-01-15,3635.7,2909.8,High
TCS,2024-01-16,3596.12,2909.8,Low
TCS,2024-01-17,3617.82,2909.8,High
TCS,2024-01-18,3634.58,2909.8,Low
TCS,2024-01-19,3697.83,2909.8,Low
TCS,2024-01-23,3618.31,2909.8,High
TCS,2024-01-24,3602.88,2909.8,High
TCS,2024-01-25,3573.34,2909.8,High
TCS,2024-01-29,3564.62,2909.8,Low
TCS,2024-01-30,3564.2,2909.8,Low
TCS,2024-01-31,3578.64,2909.8,Low
TCS,2024-02-01,3614.46,2909.8,High
TCS,2024-02-02,3719.64,2909.8,High
TCS,2024-02-05,3726.2,2909.8,Low
TCS,2024-02-06,3878.79,2909.8,High
TCS,2024-02-07,3829.46,2909.8,Low
TCS,2024-02-08,3877.0,2909.8,Low
TCS,2024-02-09,3876.63,2909.8,High
TCS,2024-02-12,3864.44,2909.8,Low
TCS,2024-02-13,3891.45,2909.8,High
TCS,2024-02-14,3845.12,2909.8,Low
TCS,2024-02-15,3848.03,2909.8,Low
TCS,2024-02-16,3871.56,2909.8,Low
TCS,2024-02-19,3848.59,2909.8,Low
TCS,2024-02-20,3779.99,2909.8,High
TCS,2024-02-21,3743.27,2909.8,High
TCS,2024-02-22,3832.93,2909.8,High
TCS,2024-02-23,3800.1,2909.8,High
TCS,2024-02-26,3752.23,2909.8,Low
TCS,2024-02-27,3849.15,2909.8,High
TCS,2024-02-28,3862.8,2909.8,Low
TCS,2024-02-29,3840.43,2909.8,Low
TCS,2024-03-01,3839.73,2909.8,Low
TCS,2024-03-04,3826.92,2909.8,Low
TCS,2024-03-05,3762.59,2909.8,High
TCS,2024-03-06,3811.54,2909.8,High
TCS,2024-03-07,3853.09,2909.8,High
TCS,2024-03-11,3865.98,2909.8,Low
TCS,2024-03-12,3931.54,2909.8,High
TCS,2024-03-13,3890.98,2909.8,High
TCS,2024-03-14,3945.93,2909.8,High
TCS,2024-03-15,3956.86,2909.8,Low
TCS,2024-03-18,3894.26,2909.8,High
TCS,2024-03-19,3729.95,2909.8,High
TCS,2024-03-20,3723.95,2909.8,Low
TCS,2024-03-21,3725.88,2909.8,Low
TCS,2024-03-22,3667.68,2909.8,High
TCS,2024-03-26,3636.36,2909.8,Low
TCS,2024-03-27,3602.04,2909.8,Low
TCS,2024-03-28,3635.24,2909.8,Low
TCS,2024-04-01,3673.17,2909.8,Low
TCS,2024-04-02,3642.27,2909.8,Low
TCS,2024-04-03,3701.82,2909.8,High
TCS,2024-04-04,3754.34,2909.8,High
TCS,2024-04-05,3731.78,2909.8,Low
TCS,2024-04-08,3725.5,2909.8,Low
TCS,2024-04-09,3701.12,2909.8,High
TCS,2024-04-10,3736.85,2909.8,Low
TCS,2024-04-12,3752.56,2909.8,Low
TCS,2024-04-15,3696.1,2909.8,High
TCS,2024-04-16,3631.95,2909.8,Low
TCS,2024-04-18,3621.83,2909.8,High
TCS,2024-04-19,3588.25,2909.8,Low
TCS,2024-04-22,3624.26,2909.8,Low
TCS,2024-04-23,3633.74,2909.8,Low
TCS,2024-04-24,3592.8,2909.8,Low
TCS,2024-04-25,3612.63,2909.8,Low
TCS,2024-04-26,3583.7,2909.8,Low
TCS,2024-04-29,3629.51,2909.8,Low
TCS,2024-04-30,3583.05,2909.8,Low
TCS,2024-05-02,3623.04,2909.8,High
TCS,2024-05-03,3604.38,2909.8,High
TCS,2024-05-06,3677.2,2909.8,High
TCS,2024-05-07,3731.5,2909.8,Low
TCS,2024-05-08,3729.63,2909.8,Low
TCS,2024-05-09,3713.92,2909.8,Low
TCS,2024-05-10,3651.74,2909.8,High
TCS,2024-05-13,3702.29,2909.8,High
TCS,2024-05-14,3658.59,2909.8,Low
TCS,2024-05-15,3639.08,2909.8,Low
TCS,2024-05-16,3684.94,2909.8,Low
TCS,2024-05-17,3621.79,2909.8,High
TCS,2024-05-21,3608.66,2909.8,Low
TCS,2024-05-22,3619.81,2909.8,Low
TCS,2024-05-23,3677.86,2909.8,High
TCS,2024-05-24,3636.34,2909.8,Low
TCS,2024-05-27,3634.03,2909.8,Low
TCS,2024-05-28,3627.27,2909.8,Low
TCS,2024-05-29,3593.03,2909.8,Low
TCS,2024-05-30,3529.22,2909.8,High
TCS,2024-05-31,3467.68,2909.8,High
TCS,2024-06-03,3497.81,2909.8,Low
TCS,2024-06-04,3509.29,2909.8,High
TCS,2024-06-05,3539.0,2909.8,High
TCS,2024-06-06,3618.3,2909.8,High
TCS,2024-06-07,3678.33,2909.8,Low
TCS,2024-06-10,3645.03,2909.8,Low
TCS,2024-06-11,3638.8,2909.8,Low
TCS,2024-06-12,3619.48,2909.8,Low
TCS,2024-06-13,3663.4,2909.8,Low
TCS,2024-06-14,3619.86,2909.8,Low
TCS,2024-06-18,3603.85,2909.8,Low
TCS,2024-06-19,3591.19,2909.8,Low
TCS,2024-06-20,3577.54,2909.8,Low
TCS,2024-06-21,3599.74,2909.8,High
TCS,2024-06-24,3605.45,2909.8,Low
TCS,2024-06-25,3625.9,2909.8,Low
TCS,2024-06-26,3642.34,2909.8,Low
TCS,2024-06-27,3716.3,2909.8,High
TCS,2024-06-28,3687.96,2909.8,Low
TCS,2024-07-01,3757.91,2909.8,High
TCS,2024-07-02,3794.94,2909.8,Low
TCS,2024-07-03,3745.68,2909.8,Low
TCS,2024-07-04,3798.3,2909.8,Low
TCS,2024-07-05,3789.65,2909.8,Low
TCS,2024-07-08,3772.08,2909.8,Low
TCS,2024-07-09,3764.81,2909.8,Low
TCS,2024-07-10,3692.69,2909.8,High
TCS,2024-07-11,3706.43,2909.8,High
TCS,2024-07-12,3952.27,2909.8,High
TCS,2024-07-15,3938.34,2909.8,Low
TCS,2024-07-16,3947.08,2909.8,Low
TCS,2024-07-18,4076.58,2909.8,High
TCS,2024-07-19,4073.6,2909.8,Low
TCS,2024-07-22,4059.35,2909.8,Low
TCS,2024-07-23,4073.55,2909.8,High
TCS,2024-07-24,4077.25,2909.8,Low
TCS,2024-07-25,4092.63,2909.8,Low
TCS,2024-07-26,4154.51,2909.8,Low
TCS,2024-07-29,4148.12,2909.8,Low
TCS,2024-07-30,4133.21,2909.8,Low
TCS,2024-07-31,4152.14,2909.8,Low
TCS,2024-08-01,4163.27,2909.8,Low
TCS,2024-08-02,4055.28,2909.8,High
TCS,2024-08-05,3934.09,2909.8,High
TCS,2024-08-06,3949.38,2909.8,High
TCS,2024-08-07,3977.07,2909.8,Low
TCS,2024-08-08,3950.66,2909.8,Low
TCS,2024-08-09,4003.87,2909.8,Low
TCS,2024-08-12,3972.53,2909.8,Low
TCS,2024-08-13,3973.76,2909.8,Low
TCS,2024-08-14,4066.83,2909.8,High
TCS,2024-08-16,4181.21,2909.8,High
TCS,2024-08-19,4251.23,2909.8,High
TCS,2024-08-20,4282.75,2909.8,Low
TCS,2024-08-21,4309.46,2909.8,Low
TCS,2024-08-22,4262.59,2909.8,Low
TCS,2024-08-23,4226.51,2909.8,Low
TCS,2024-08-26,4263.01,2909.8,Low
TCS,2024-08-27,4258.0,2909.8,Low
TCS,2024-08-28,4266.42,2909.8,High
TCS,2024-08-29,4271.87,2909.8,High
TCS,2024-08-30,4311.59,2909.8,High
